Date,High,Low,Close,Volume
2004/10/18,14514.64848,9813.766572,10608.76657,697705698.1
2004/10/19,14661.64764,7718.817857,7777.817857,903493162.2
2004/10/20,14232.01472,12801.93548,12890.93548,1136883409
2004/10/21,14384.61195,9770.027749,10546.02775,1456538036
2004/10/22,17178.10267,8016.907056,8851.907056,3687473848
2004/10/25,19092.29108,10888.10703,12373.10703,3273003884
2004/10/26,19194.9255,11553.80936,11733.80936,2228058323
2004/10/27,18476.82224,15702.95193,16122.95193,1332334701
2004/10/28,18999.88935,17382.38848,18152.38848,1482271961
2004/10/29,19651.38366,14840.82487,14844.82487,2112765624
2004/11/1,19017.75801,12241.83652,12717.83652,1218140464
2004/11/2,19135.67,18301.72105,18454.72105,1133560557
2004/11/3,20019.5959,14571.50911,14663.50911,1386688237
2004/11/4,18250.47465,9468.463586,9603.463586,1439433723
2004/11/5,17746.30014,14063.88162,14143.88162,1978853993
2004/11/8,17031.32981,10221.27759,10536.27759,1116778194
2004/11/9,16934.83269,9881.06892,10224.06892,1102856339
2004/11/10,17047.03053,12281.29583,12434.29583,1060216053
2004/11/11,17520.6735,9684.62403,11229.62403,1493784982
2004/11/12,18465.43775,12780.88277,13240.88277,1674031155
2004/11/15,17878.26127,14597.81615,15209.81615,1188716877
2004/11/16,17316.71361,16354.32602,16525.32602,2088581602
2004/11/17,17115.47142,15054.4524,15404.4524,1809161689
2004/11/18,16596.23709,10584.76944,10765.76944,1660998358
2004/11/19,16108.51371,13483.51214,13771.51214,875347521
2004/11/22,16259.79069,14744.14595,15123.14595,1235771403
2004/11/23,17055.4154,10137.00509,10239.00509,1238444115
2004/11/24,16787.62508,15545.73223,15770.73223,1524081728
2004/11/26,17803.28585,10785.62354,11192.62354,646309953.3
2004/11/29,17883.45097,10872.94156,11226.94156,1061812933
2004/11/30,17777.00242,11337.76009,11510.76009,765912635.8
2004/12/1,17756.10978,17196.88476,17237.88476,782343135.8
2004/12/2,17420.42448,13219.16631,13304.16631,624148794.7
2004/12/3,17780.93434,16871.30469,17151.30469,586486136.4
2004/12/6,17715.28177,8090.916187,8117.916187,624855743.6
2004/12/7,16628.86376,10378.59657,10466.59657,682720014.7
2004/12/8,16866.19804,8166.047005,8291.047005,749019094.8
2004/12/9,17216.71044,13091.74051,13587.74051,762371278
2004/12/10,16791.78765,7813.236388,7849.236388,427901780.4
2004/12/13,17297.79295,16021.62472,16121.62472,477059396.8
2004/12/14,17557.09214,12289.08755,13198.08755,1103690054
2004/12/15,17386.35098,15426.02508,15738.02508,1145965643
2004/12/16,17964.5066,10236.01454,10288.01454,852788425.5
2004/12/17,17127.78748,15197.74564,15550.74564,733612165
2004/12/20,18421.42607,13407.73557,13722.73557,980563145.3
2004/12/21,17935.6855,9519.463823,9554.463823,548774631.8
2004/12/22,18033.65701,16105.8181,16434.8181,386479956.2
2004/12/23,18346.33925,9535.15273,9725.15273,356277648.8
2004/12/27,18502.58762,13042.98609,13323.98609,610272560.4
2004/12/28,19351.24449,17459.68922,17634.68922,410254762.4
2004/12/29,18739.51272,15325.59806,15437.59806,262323160.1
2004/12/30,19546.99814,17649.24943,18224.24943,589507940.3
2004/12/31,19503.10594,12510.13688,12533.13688,764920639
2005/1/3,19994.41673,10483.03411,11208.03411,1584305307
2005/1/4,19558.58889,15718.99464,15820.99464,1374900105
2005/1/5,19137.23789,16216.98726,16344.98726,821582846.7
2005/1/6,19025.97785,17763.94665,17846.94665,1034991856
2005/1/7,18743.23322,14227.96816,14734.96816,962633131.7
2005/1/10,19460.28371,16276.20391,16599.20391,751167542.9
2005/1/11,19448.2336,13681.64531,13717.64531,691163386.4
2005/1/12,18611.28886,12244.18693,12732.18693,817181075.9
2005/1/13,19046.37249,12957.30876,13085.30876,680477344.9
2005/1/14,19223.69847,13521.15813,14105.15813,963356585.5
2005/1/18,20458.76701,10430.10641,10954.10641,1312387407
2005/1/19,19851.60407,10521.70743,10580.70743,1124524529
2005/1/20,19499.5682,13061.95554,13253.95554,896078287.4
2005/1/21,19401.55803,8685.666848,8701.666848,922772008.1
2005/1/24,18870.66349,11074.55201,11114.55201,1401676705
2005/1/25,17959.00844,14448.51117,14531.51117,1065212285
2005/1/26,18841.82888,14123.84943,15132.84943,1227418308
2005/1/27,18573.41131,14952.9987,15240.9987,660566545.6
2005/1/28,18780.17924,13312.89115,13712.89115,1217276469
2005/1/31,18729.19625,18017.46675,18407.46675,958542552.3
2005/2/1,19659.00445,10063.98572,10190.98572,1878633208
2005/2/2,21546.24171,15297.5014,15527.5014,3277255665
2005/2/3,20869.43127,13115.7459,13620.7459,1295080402
2005/2/4,20354.61813,15254.61022,15430.61022,1478627215
2005/2/7,19971.75183,12520.78281,12572.78281,1290998738
2005/2/8,19533.60545,10316.66554,10727.66554,1146014832
2005/2/9,20151.96297,12954.443,13166.443,1713784716
2005/2/10,18322.10955,16215.843,16488.843,1894428590
2005/2/11,19006.20509,9624.509218,9757.509218,1307857943
2005/2/14,18534.05792,9103.120381,10302.12038,3853562577
2005/2/15,19312.90468,13449.33457,13664.33457,2572896612
2005/2/16,19902.43547,13538.63687,13949.63687,1649142539
2005/2/17,19929.23997,19279.76194,19388.76194,1039679745
2005/2/18,18944.33238,11609.34448,11738.34448,845777883
2005/2/22,19809.14149,9898.247212,9996.247212,1342929040
2005/2/23,18684.68544,17739.66837,18268.66837,1554690137
2005/2/24,18172.31036,9693.166921,10359.16692,2580162383
2005/2/25,18176.19782,9718.662953,9754.662953,994144083.5
2005/2/28,18293.33472,8562.056485,8776.056485,778217170.7
2005/3/1,18465.37734,15120.05971,15526.05971,929077829.7
2005/3/2,18649.66664,10524.51336,10606.51336,724040305.8
2005/3/3,17860.35664,8269.643828,8539.643828,757665053.3
2005/3/4,18679.33955,15034.42682,15117.42682,676920973.1
2005/3/7,18321.22028,14225.87114,14403.87114,861654961.7
2005/3/8,18493.24061,16999.37831,17022.37831,803270194.1
2005/3/9,17537.50681,12671.56205,12790.56205,1133965783
2005/3/10,17749.36704,13364.09387,13622.09387,1095805995
2005/3/11,17377.40738,13363.49952,13428.49952,800585666.1
2005/3/14,16979.84533,7044.126734,7286.126734,1112495847
2005/3/15,17204.16048,6971.855676,7411.855676,1037777747
2005/3/16,16951.66472,10232.51696,10291.51696,706766840.9
2005/3/17,17749.38275,8953.715276,9302.715276,822655588.3
2005/3/18,17882.53304,11380.57723,11553.57723,705718607
2005/3/21,17951.71181,12703.50297,13066.50297,744466543.8
2005/3/22,17424.70459,16064.87587,16139.87587,558478249.2
2005/3/23,17233.53626,13632.19877,13733.19877,483735325.7
2005/3/24,17207.94765,7950.437139,7955.437139,369413008.5
2005/3/28,17534.31381,14811.23706,14858.23706,870645761.9
2005/3/29,17621.87554,11154.02354,11304.02354,646008753.1
2005/3/30,17839.51758,10161.85589,10246.85589,622328507.3
2005/3/31,17855.2751,10455.60611,10742.60611,671348975.3
2005/4/1,17794.55557,12698.26903,12703.26903,613708599.7
2005/4/4,18308.79541,15735.24056,16280.24056,802592274.4
2005/4/5,18512.11895,11009.41464,11109.41464,869589266.3
2005/4/6,18195.58162,13016.3278,13180.3278,521567627.7
2005/4/7,19443.44424,9908.942072,10420.94207,967046563.5
2005/4/8,18978.7347,18293.39591,18353.39591,510119079.7
2005/4/11,18558.40812,15807.44647,15898.44647,539955697
2005/4/12,19205.98462,10968.76272,11423.76272,726975863.8
2005/4/13,19186.22061,8902.775085,9222.775085,652579175.6
2005/4/14,19115.22939,15276.33087,15411.33087,614203787.1
2005/4/15,18853.53157,16586.24251,16620.24251,1153300901
2005/4/18,18404.62372,17413.33252,17761.33252,650450047.7
2005/4/19,18869.74869,15265.84234,15602.84234,840336093.1
2005/4/20,19797.96972,13658.23709,13877.23709,1543843519
2005/4/21,19690.15929,17161.22264,17651.22264,1774775139
2005/4/22,21822.64499,12319.79206,12474.79206,3319762771
2005/4/25,22231.94215,14454.09125,15055.09125,1980338944
2005/4/26,21242.44887,17691.53416,17737.53416,1723191120
2005/4/27,21572.27399,17582.92462,17886.92462,1025843222
2005/4/28,21935.78188,14984.16914,15158.16914,864213985.4
2005/4/29,21301.18462,18011.17629,18229.17629,913892153
2005/5/2,22156.30062,13403.17023,13611.17023,974418195.9
2005/5/3,22343.5275,18423.53483,18910.53483,1777371163
2005/5/4,22247.39915,21231.46979,21381.46979,1208216272
2005/5/5,22347.42752,16565.38385,16675.38385,748597092
2005/5/6,22791.37541,21713.38943,21868.38943,671130700
2005/5/9,22353.03243,19593.70424,19652.70424,552537047.7
2005/5/10,22094.70419,12589.69847,12897.69847,631469103
2005/5/11,22401.08332,15901.86231,16237.86231,1143991906
2005/5/12,23117.05617,21151.97682,21203.97682,890104037.9
2005/5/13,23022.73042,13774.33747,13966.33747,740801328.6
2005/5/16,22962.8261,20304.81116,20552.81116,565444147
2005/5/17,23328.74219,13964.41868,14257.41868,779631460.7
2005/5/18,23804.33832,17572.79205,18136.79205,1226162013
2005/5/19,23329.21639,15156.61513,15247.61513,971343917.4
2005/5/20,23730.62989,21675.97396,21871.97396,811818947.3
2005/5/23,25288.99262,18317.49835,19591.49835,2134766468
2005/5/24,25572.75687,20317.76178,20567.76178,2902147739
2005/5/25,25202.17058,16783.98457,17801.98457,1800693717
2005/5/26,25391.95811,14897.21258,14987.21258,1353677251
2005/5/27,26377.32647,18081.93357,18756.93357,1213977185
2005/5/31,27438.74886,21564.22513,22354.22513,2220478328
2005/6/1,28575.38953,25327.94559,25925.94559,3514098840
2005/6/2,28188.39847,24344.83599,24674.83599,1792144974
2005/6/3,28777.53472,21423.84077,21708.84077,1876176935
2005/6/6,28507.50743,21309.00528,22220.00528,2251125993
2005/6/7,28998.77069,20259.55919,20541.55919,2430915290
2005/6/8,28490.29263,19673.48233,19829.48233,2567163702
2005/6/9,28206.29769,18640.92409,19215.92409,1641529229
2005/6/10,28663.57983,23522.94018,23770.94018,1267332285
2005/6/13,28307.36915,26043.94873,26666.94873,1280205704
2005/6/14,27531.8801,26093.54732,26153.54732,1009084611
2005/6/15,27469.21602,19970.04256,20707.04256,2085941188
2005/6/16,26899.37057,26290.04636,26727.04636,1243285114
2005/6/17,27306.0575,19548.43975,19988.43975,1041670982
2005/6/20,28532.7265,22229.71135,23726.71135,2097272691
2005/6/21,28814.05787,19809.40164,20096.40164,1509166828
2005/6/22,28556.49473,23413.43283,23476.43283,1042317522
2005/6/23,29243.57766,19166.84556,19487.84556,1402126454
2005/6/24,29775.56991,24539.82996,25306.82996,1775930806
2005/6/27,30411.25527,20254.75292,21278.75292,1776047104
2005/6/28,30183.03589,28600.33787,28600.33787,1901089242
2005/6/29,29943.9158,28139.8233,28196.8233,1825675319
2005/6/30,29498.3627,25197.68489,25508.68489,1506760888
2005/7/1,29196.3455,20730.4107,20933.4107,920481436.1
2005/7/5,28792.80494,26569.27769,27117.27769,749213551.5
2005/7/6,29554.30275,22524.00571,22538.00571,796946491.7
2005/7/7,29395.53127,25943.9783,26646.9783,1064772777
2005/7/8,28816.24301,20499.49073,20717.49073,741073128.2
2005/7/11,29310.78349,20518.09714,20751.09714,836063465.3
2005/7/12,29418.95665,20295.0803,20380.0803,584522423.1
2005/7/13,29312.45992,25946.45614,26622.45614,1140082748
2005/7/14,30615.70532,22109.02844,22191.02844,1066380261
2005/7/15,29544.04641,27451.88348,27592.88348,839044669.8
2005/7/18,29456.42272,21144.96778,21323.96778,617465103.5
2005/7/19,30801.55774,23370.93581,24180.93581,1258918624
2005/7/20,30468.5113,25441.04184,26461.04184,1428461054
2005/7/21,31438.5282,28961.97441,29234.97441,1978326482
2005/7/22,30914.5759,24010.54444,24617.54444,2334267988
2005/7/25,30320.36694,20835.02505,20924.02505,965113847.7
2005/7/26,29243.4879,23101.51919,23501.51919,977626249
2005/7/27,29354.1998,25467.75653,25920.75653,719387596.6
2005/7/28,28901.02552,25306.70618,25328.70618,589543318.7
2005/7/29,28766.36027,21336.15213,21413.15213,833560754.8
2005/8/1,28265.32771,17982.77565,18333.77565,565927357.4
2005/8/2,29075.5638,21864.38255,22671.38255,724473028.8
2005/8/3,29387.89855,28314.58606,28484.58606,590798138.7
2005/8/4,28973.01033,26608.67003,26856.67003,519764010.7
2005/8/5,28856.28129,25991.15336,26095.15336,592567454.9
2005/8/8,29029.99967,26432.42378,26508.42378,444745318.4
2005/8/9,28634.71838,21859.19687,22165.19687,576716341.5
2005/8/10,29052.18796,25182.78128,25262.78128,684380575.6
2005/8/11,27724.58373,24831.00472,25174.00472,748405402.4
2005/8/12,28196.68438,20429.45709,21237.45709,655813288.8
2005/8/15,29247.64242,19233.86319,19256.86319,814589586.2
2005/8/16,28280.81815,23397.47413,23628.47413,710778261.7
2005/8/17,28181.36027,21720.4455,21830.4455,383660596.1
2005/8/18,27486.26637,26450.21187,26949.21187,1186873814
2005/8/19,27440.41089,26630.78191,26668.78191,549133973.4
2005/8/22,28075.89515,24620.13914,24686.13914,680333256.2
2005/8/23,27218.01073,18601.04178,19147.04178,580750845
2005/8/24,27644.76329,20917.73632,21529.73632,857287503
2005/8/25,28007.66217,26130.82234,26392.82234,435053926.2
2005/8/26,28495.73949,27377.97622,27469.97622,374093918.2
2005/8/29,28663.73826,24823.78554,25444.78554,585136448
2005/8/30,28675.89174,25242.87812,25381.87812,477551530
2005/8/31,28479.06219,21868.11415,22032.11415,502558803.1
2005/9/1,28646.70155,25858.03189,25983.03189,271206261.3
2005/9/2,28887.51889,28314.84829,28515.84829,342081682.3
2005/9/6,28128.67017,19742.89158,19773.89158,420757073.2
2005/9/7,28943.23908,25855.65959,26814.65959,748167834.4
2005/9/8,29336.31708,20261.4757,20464.4757,658298317.2
2005/9/9,29345.84066,28841.17192,29094.17192,436639049.3
2005/9/12,30612.05485,19860.22658,20734.22658,1035503990
2005/9/13,30671.63181,28116.57313,28667.57313,1026765681
2005/9/14,30738.5051,27678.14265,27948.14265,1122944438
2005/9/15,29735.19201,22315.33414,22786.33414,1545656664
2005/9/16,29601.21162,25557.77814,25590.77814,753791219.6
2005/9/19,29849.01288,27570.9376,27878.9376,575806650.9
2005/9/20,31089.06908,26184.76101,26452.76101,934217002.7
2005/9/21,31029.36397,21533.07575,22127.07575,1008504484
2005/9/22,31433.20853,23317.99167,23437.99167,1300561390
2005/9/23,30786.61925,21135.61187,21412.61187,843214911
2005/9/26,31873.79655,26611.78049,26783.78049,987651577
2005/9/27,31631.23547,25651.26375,25707.26375,684289623
2005/9/28,30672.43399,26192.88047,26232.88047,798006370.4
2005/9/29,30725.52818,25826.81026,26180.81026,557232565.3
2005/9/30,31642.25304,30775.82409,31192.82409,914627654.6
2005/10/3,31724.68495,25375.40953,25964.40953,911863382.7
2005/10/4,31507.89836,28902.9839,28928.9839,913688849.1
2005/10/5,31465.03831,23306.33201,23577.33201,831078231.3
2005/10/6,31431.40349,28709.29686,28975.29686,798457616.9
2005/10/7,30967.60692,25777.87728,26022.87728,675893323.3
2005/10/10,31387.71177,27417.4336,27567.4336,556455196.7
2005/10/11,30298.3825,25850.38541,25974.38541,852612331
2005/10/12,30711.60021,25933.32863,26130.32863,926647340.7
2005/10/13,29550.43343,23501.94588,24177.94588,1056580484
2005/10/14,29668.31607,27824.30422,28184.30422,851589825
2005/10/17,29784.94078,24016.90367,25060.90367,752837596
2005/10/18,30223.01725,23468.57279,23522.57279,705731867.6
2005/10/19,30373.05963,22029.5724,22503.5724,697237547.5
2005/10/20,30214.16094,23160.56103,23359.56103,1388565238
2005/10/21,34065.42795,23601.6921,24291.6921,2286990379
2005/10/24,34819.78312,30023.34773,30669.34773,938679914.6
2005/10/25,34655.63013,28823.91939,29228.91939,682590422.3
2005/10/26,34669.27686,30518.17267,31443.17267,887091729.9
2005/10/27,35427.82333,27095.21055,27233.21055,509947508.4
2005/10/28,35098.52764,26921.14749,27236.14749,585765915.6
2005/10/31,36595.26837,28979.76093,30242.76093,1430614208
2005/11/1,38129.95395,35007.58943,36044.58943,1632600467
2005/11/2,38242.09144,30173.27753,30424.27753,1053736614
2005/11/3,38648.21049,34944.50141,35401.50141,742435516.3
2005/11/4,38217.08417,37113.002,37611.002,878724129.9
2005/11/7,39104.15668,29273.80902,29561.80902,957269001.7
2005/11/8,38636.81818,31213.28869,31345.28869,785666477.5
2005/11/9,38809.34277,32670.43563,32782.43563,1046534387
2005/11/10,38623.1372,33814.31067,35181.31067,911691983.2
2005/11/11,39498.43588,33341.17577,33496.17577,702956247.7
2005/11/14,39413.96989,28957.95627,29501.95627,779733313
2005/11/15,38702.67814,36534.65863,36719.65863,860609337
2005/11/16,38978.39001,34918.39066,35322.39066,868871214
2005/11/17,39480.89486,35715.263,36107.263,920424162.4
2005/11/18,40086.59238,37388.13285,37424.13285,701153666.5
2005/11/21,40196.03522,32999.33134,34586.33134,1028485552
2005/11/22,41378.43536,35177.4999,36201.4999,955069207.1
2005/11/23,42249.32654,33297.02824,34005.02824,1006630442
2005/11/25,42059.73952,41398.35598,41730.35598,480025983.6
2005/11/28,42572.54683,35557.70395,35661.70395,1097499065
2005/11/29,42305.33574,37510.90522,37650.90522,2146450632
2005/11/30,40519.50202,33854.68412,34789.68412,1557678624
2005/12/1,41413.03827,37195.17803,37775.17803,972241597.1
2005/12/2,41071.64109,38697.61481,39081.61481,749511693
2005/12/5,40817.0496,34695.28066,34852.28066,1024909500
2005/12/6,40928.46302,36337.60792,36621.60792,1508657480
2005/12/7,40636.67054,31874.45098,32395.45098,1163623807
2005/12/8,40188.53199,29420.48885,30221.48885,889801533
2005/12/9,41576.54492,39526.32875,39590.32875,762553971.8
2005/12/12,41464.88118,35273.94612,35539.94612,691654535.1
2005/12/13,41587.91276,33661.50595,34246.50595,811896409.6
2005/12/14,41276.74957,37710.40191,38057.40191,658268357.7
2005/12/15,42156.03318,41275.43851,41880.43851,604539683.4
2005/12/16,43144.47504,36070.37099,36810.37099,1631759901
2005/12/19,43918.93598,35423.50773,35872.50773,2192930215
2005/12/20,43179.672,35079.35175,35586.35175,1005468253
2005/12/21,43097.9553,32820.49832,33382.49832,1120094138
2005/12/22,42647.49657,41846.6438,42457.6438,750671892.1
2005/12/23,42310.41053,40102.64101,40317.64101,454065164.2
2005/12/27,42222.51108,38327.31472,38515.31472,665845814.8
2005/12/28,42149.05779,41272.60376,41815.60376,710471475.5
2005/12/29,42106.27255,34930.57055,35028.57055,693851080.3
2005/12/30,41083.51441,37127.88147,37239.88147,756949191.4
2006/1/3,42984.59247,37271.80176,38972.80176,1311338332
2006/1/4,44771.24508,38397.43258,38946.43258,1525305947
2006/1/5,45032.21727,42953.74798,43927.74798,1076403627
2006/1/6,46204.40949,41162.41644,42404.41644,1770839284
2006/1/9,47175.72326,44419.79869,45015.79869,1277546690
2006/1/10,46194.05107,37366.80731,38138.80731,909280793.8
2006/1/11,46867.85822,41375.86506,41620.86506,899564101
2006/1/12,46902.55211,36548.05615,36761.05615,1007570695
2006/1/13,46258.19964,36890.52239,37354.52239,764992160.3
2006/1/17,46558.50663,39402.58992,39860.58992,826985181.1
2006/1/18,44788.48848,34904.93589,35070.93589,2043705227
2006/1/19,44872.93676,33215.0804,33560.0804,1448923491
2006/1/20,43290.75973,31201.64493,31673.64493,4110282940
2006/1/23,42576.27826,34987.66262,37164.66262,2273274077
2006/1/24,43829.67225,42285.60343,43140.60343,1544413403
2006/1/25,44530.32903,39574.05002,39952.05002,1872145045
2006/1/26,43229.57278,32106.14489,33177.14489,1290788520
2006/1/27,43361.39153,42345.30471,42796.30471,841513107.9
2006/1/30,42597.44181,35583.41275,35765.41275,855425414
2006/1/31,43323.51059,32135.67297,33004.67297,2203907875
2006/2/1,39767.61622,30275.13642,31701.13642,2706954256
2006/2/2,40342.37861,37872.81466,37878.81466,1178392882
2006/2/3,38745.44258,31330.56671,32228.56671,1827424718
2006/2/6,38119.56866,36712.52374,37266.52374,892203427
2006/2/7,37753.38211,32461.87602,32918.87602,1657633243
2006/2/8,36819.30888,27050.04443,28491.04443,2077111233
2006/2/9,37354.01848,31203.84566,31469.84566,1185789379
2006/2/10,36192.33092,26143.87222,27090.87222,1518134788
2006/2/13,34540.91301,33087.63266,33468.63266,1966892618
2006/2/14,34224.9901,28466.80127,28558.80127,1465281371
2006/2/15,33827.63736,31180.64708,31635.64708,1293687270
2006/2/16,36474.27723,33240.87394,35437.87394,2127615018
2006/2/17,36582.92425,28384.90846,28897.90846,1429562954
2006/2/21,37112.30005,26885.67422,27033.67422,863403716.4
2006/2/22,36444.96904,35294.50084,35457.50084,642720558.5
2006/2/23,38013.48048,27905.49825,29173.49825,1254503177
2006/2/24,37754.29254,28995.21132,29386.21132,647044498.9
2006/2/27,38533.60154,33813.01252,34823.01252,1018907021
2006/2/28,39144.08474,23577.80147,25988.80147,3939527937
2006/3/1,36366.41772,31168.0545,31518.0545,1200970317
2006/3/2,37385.73737,30760.99286,32185.99286,1827928365
2006/3/3,38538.13159,32019.84583,32261.84583,1192371730
2006/3/6,38254.49213,28791.21656,28887.21656,893564862.7
2006/3/7,36113.99304,29798.22024,30428.22024,1034447714
2006/3/8,35787.49685,27168.31684,27502.31684,1172585930
2006/3/9,35846.50023,27515.41373,27665.41373,1386710472
2006/3/10,33676.84927,26512.12659,27107.12659,1927352030
2006/3/13,33833.69669,27808.71386,27969.71386,1359702340
2006/3/14,34492.62154,27126.34081,28980.34081,1841831109
2006/3/15,34275.91759,24122.11392,24519.11392,1275105723
2006/3/16,34860.24545,28533.07755,28620.07755,999612657.8
2006/3/17,33534.34764,25212.83439,25698.83439,850929163.5
2006/3/20,34869.36987,24465.87516,25130.87516,1040558652
2006/3/21,34784.57768,28639.94564,28723.94564,980344613.4
2006/3/22,33629.76034,24070.92476,24342.92476,758804301.2
2006/3/23,33885.8482,25063.98665,25232.98665,741842033.1
2006/3/24,36275.37974,34544.58891,34873.58891,1515328027
2006/3/27,37161.6082,28160.41552,28629.41552,698063869.8
2006/3/28,37275.53667,30064.64012,30667.64012,891475658.1
2006/3/29,39101.32552,28132.60087,29679.60087,1900860480
2006/3/30,38644.93059,36153.46924,36636.46924,1470006798
2006/3/31,38999.30423,32656.82402,33253.82402,3649850642
2006/4/3,38916.25775,31262.72265,31439.72265,807659800.5
2006/4/4,40143.73521,33126.45645,34746.45645,1570965059
2006/4/5,40667.60062,36871.21551,37388.21551,1337798579
2006/4/6,40813.01514,34679.88006,35254.88006,855114312.9
2006/4/7,40974.83174,35436.59976,35650.59976,701135144.8
2006/4/10,40769.19754,35887.2201,37000.2201,928807410
2006/4/11,41528.37025,39733.36315,40077.36315,1107735793
2006/4/12,40840.64046,34745.35944,35121.35944,596580118.7
2006/4/13,39994.52826,29463.63713,29629.63713,654523495.1
2006/4/17,40983.04558,34439.27167,35037.27167,820596222.2
2006/4/18,40245.63719,33630.20063,33904.20063,813740917.6
2006/4/19,40927.87949,35751.14651,36128.14651,674585114.3
2006/4/20,40614.35855,33886.68449,34566.68449,1225219752
2006/4/21,44102.32063,35173.85117,35266.85117,2254353927
2006/4/24,44361.89238,43476.51247,43874.51247,882178332.6
2006/4/25,43797.17326,40097.23359,40213.23359,956568304.1
2006/4/26,42317.48716,34487.38383,34731.38383,723934420.9
2006/4/27,41829.30683,34188.07409,34252.07409,830093310.8
2006/4/28,42122.2534,37890.0723,38054.0723,739491010.8
2006/5/1,40955.92717,35901.18537,35936.18537,1031994134
2006/5/2,39434.64564,30825.3541,31465.3541,1307241600
2006/5/3,39889.12667,37505.04607,37834.04607,802411077.9
2006/5/4,38937.08885,30034.40397,30288.40397,464397663.3
2006/5/5,39533.62765,31218.6309,31470.6309,603482475
2006/5/8,39150.50466,35292.0648,35765.0648,506986648.6
2006/5/9,40338.54964,33643.13105,35148.13105,911885729.6
2006/5/10,41051.34811,39966.73197,40078.73197,617793200.4
2006/5/11,39543.55454,32271.15087,32473.15087,887796000.6
2006/5/12,37700.45664,36122.88914,36180.88914,1005214854
2006/5/15,37049.32822,30399.18617,31194.18617,857480639.9
2006/5/16,37041.88259,28298.59516,28439.59516,647363753.7
2006/5/17,37141.65337,35592.79462,36020.79462,1060224213
2006/5/18,37398.47546,28779.04556,28807.04556,578166090.6
2006/5/19,36996.11839,34360.88969,35305.88969,1134440858
2006/5/22,36411.70276,33717.55295,34287.55295,858566383.9
2006/5/23,38348.86949,30364.66504,30566.66504,892931047.8
2006/5/24,38114.65506,33184.30198,34148.30198,953757752.6
2006/5/25,38257.91121,33223.95356,34291.95356,816561535
2006/5/26,38204.79257,27649.39594,27781.39594,363158829.6
2006/5/30,37238.78867,28215.88917,28264.88917,426558732.1
2006/5/31,37310.3422,32995.3895,33499.3895,794397832
2006/6/1,37444.86172,29781.44354,30883.44354,622837375.6
2006/6/2,38426.62694,35376.43771,35575.43771,637927612.8
2006/6/5,37331.86901,35635.58837,35664.58837,553500533.7
2006/6/6,38654.23892,33407.63232,34776.63232,1023737523
2006/6/7,38835.90996,35520.14407,35521.14407,889286420.2
2006/6/8,38789.81749,29059.61155,30530.61155,1033885638
2006/6/9,39046.57544,32985.03817,33107.03817,613123946.5
2006/6/12,38783.17373,35074.89814,35128.89814,497742240.7
2006/6/13,37837.74059,29359.45755,30199.45755,763179609.7
2006/6/14,38943.67603,34046.85723,34633.85723,774895561.2
