Date,High,Low,Close,Volume
2005/3/23,177.8080956,175.5380956,176.5480956,4826525
2005/3/24,178.1724606,176.5124606,176.5624606,3659406
2005/3/28,176.3854968,172.5354968,173.0054968,8718941
2005/3/29,181.1292039,175.9192039,177.4192039,6431075
2005/3/30,171.9883722,170.1383722,170.9883722,6197920
2005/3/31,180.7558732,177.0058732,179.8758732,6728888
2005/4/1,182.6492993,179.6892993,179.7392993,6130558
2005/4/4,177.1340094,171.6540094,177.1040094,8056762
2005/4/5,184.8198514,182.1298514,183.1298514,8707870
2005/4/6,187.4352697,185.3652697,187.0052697,5238137
2005/4/7,186.5724675,180.5924675,185.7124675,9667174
2005/4/8,185.749065,182.099065,182.699065,5065438
2005/4/11,192.3816934,189.9016934,190.8116934,5408836
2005/4/12,191.7451089,186.7351089,191.2851089,7285538
2005/4/13,192.2121236,187.6221236,190.8221236,6550287
2005/4/14,186.5989627,182.3389627,183.6889627,6138098
2005/4/15,189.7595582,184.0795582,184.4195582,11577265
2005/4/18,185.7925054,181.4025054,184.8825054,6523727
2005/4/19,187.8334959,183.8634959,187.2334959,8412282
2005/4/20,197.2090809,192.6190809,194.8090809,15432393
2005/4/21,200.3118818,194.6318818,199.5318818,17733848
2005/4/22,215.5538018,205.8138018,207.3638018,33183758
2005/4/25,220.0117536,212.7917536,218.8017536,19795977
2005/4/26,215.1964547,211.4864547,211.9464547,17242565
2005/4/27,220.605837,216.495837,219.535837,10224754
2005/4/28,221.51909,217.14909,218.88909,8634019
2005/4/29,218.513722,214.083722,216.263722,9162035
2005/5/2,217.0252002,213.5352002,215.6152002,9755136
2005/5/3,224.4392281,217.6092281,222.4792281,17737363
2005/5/4,222.6881296,219.8081296,221.3081296,12048159
2005/5/5,222.8993037,220.1593037,221.2593037,7502860
2005/5/6,219.2659966,216.4859966,218.0359966,6717155
2005/5/9,228.1462965,225.0762965,225.6662965,5492159
2005/5/10,222.5045735,219.4245735,222.5045735,6329461
2005/5/11,225.063858,221.013858,224.373858,11474938
2005/5/12,223.2416402,219.2116402,219.7316402,8945940
2005/5/13,228.4408632,224.6708632,226.5908632,7411499
2005/5/16,230.8526373,227.8026373,230.2826373,5643949
2005/5/17,227.6165,224.3665,227.2965,7806319
2005/5/18,236.4836316,230.0336316,235.6736316,12264337
2005/5/19,238.0278292,235.1278292,236.0378292,9710722
2005/5/20,233.4266539,231.4066539,233.3666539,8135317
2005/5/23,249.4189106,234.0289106,246.7689106,21354253
2005/5/24,256.702679,244.762679,247.262679,29040502
2005/5/25,253.8253502,243.4753502,253.6553502,18013661
2005/5/26,262.8163606,257.3563606,258.2563606,13509231
2005/5/27,263.8152893,257.0152893,263.7652893,12156437
2005/5/31,276.1043261,267.0743261,274.9743261,22235681
2005/6/1,285.1487521,274.2787521,280.2587521,35189527
2005/6/2,282.8318065,277.6518065,280.9518065,17957820
2005/6/3,289.1510199,277.2610199,280.1110199,18758155
2005/6/6,290.5410927,278.6210927,287.7310927,22522435
2005/6/7,293.9363552,284.6463552,287.4663552,24284113
2005/6/8,290.1763647,274.9863647,276.5463647,25680734
2005/6/9,278.6325898,270.6925898,276.4425898,16429635
2005/6/10,285.3746712,278.1146712,280.5946712,12668788
2005/6/13,277.7718143,270.1018143,276.3318143,12790028
2005/6/14,277.6382432,274.1482432,274.7482432,10040851
2005/6/15,271.7520939,261.8820939,269.2520939,20853071
2005/6/16,275.2528401,270.0228401,274.3928401,12457847
2005/6/17,275.4917506,271.0917506,275.4917506,10399366
2005/6/20,285.3107216,269.3707216,284.3407216,21002892
2005/6/21,284.5475412,279.2175412,282.0875412,15128886
2005/6/22,288.543149,284.893149,285.523149,10459150
2005/6/23,287.6349312,279.3249312,282.5349312,14040264
2005/6/24,290.3884732,281.9684732,289.6384732,17758334
2005/6/27,302.5715887,291.9615887,302.2015887,17773275
2005/6/28,308.1993464,300.9493464,300.9493464,18986312
2005/6/29,298.7744503,286.5444503,287.1144503,18267255
2005/6/30,289.1014788,281.2114788,284.3214788,15049004
2005/7/1,289.106333,282.086333,284.116333,9204950
2005/7/5,291.9517856,286.2017856,291.6817856,7481496
2005/7/6,295.250297,289.030297,289.170297,7977389
2005/7/7,289.746506,282.456506,289.486506,10633667
2005/7/8,296.4350435,292.9850435,295.1650435,7429308
2005/7/11,292.2065061,286.6265061,288.9565061,8378029
2005/7/12,292.4649734,288.9949734,289.8449734,5843103
2005/7/13,289.6901814,282.5501814,289.3101814,11429038
2005/7/14,298.5505886,291.8705886,292.6905886,10648099
2005/7/15,294.2672041,290.6472041,292.0572041,8419751
2005/7/18,292.6131109,288.4631109,290.2531109,6203856
2005/7/19,307.0582235,298.5082235,306.6082235,12590117
2005/7/20,307.5708961,296.7608961,306.9608961,14290828
2005/7/21,315.7473588,309.1573588,311.8873588,19781963
2005/7/22,305.7688098,292.8488098,298.9188098,23336645
2005/7/25,297.1292769,288.7992769,289.6892769,9612675
2005/7/26,293.4011793,287.4911793,291.4911793,9805795
2005/7/27,289.7508907,283.9208907,288.4508907,7210190
2005/7/28,288.0466292,283.9166292,284.1366292,5898715
2005/7/29,283.9335247,278.0835247,278.8535247,8319699
2005/8/1,287.2022191,282.8022191,286.3122191,5627614
2005/8/2,295.3754125,286.9754125,295.0454125,7281657
2005/8/3,291.4098528,287.2898528,288.9898528,5894981
2005/8/4,298.7820191,295.0320191,297.5120191,5231291
2005/8/5,289.680477,282.480477,283.520477,5905646
2005/8/8,293.286897,288.126897,288.886897,4447369
2005/8/9,285.146566,280.976566,284.036566,5738729
2005/8/10,291.8495486,284.3995486,285.1995486,6877376
2005/8/11,279.8886288,273.9286288,277.3586288,7492094
2005/8/12,282.0736278,273.5136278,281.5936278,6542931
2005/8/15,287.3558531,278.3558531,278.5858531,8124087
2005/8/16,283.3894237,278.9394237,281.2494237,7058529
2005/8/17,280.4037377,277.8337377,278.9337377,3877818
2005/8/18,278.1887817,272.6887817,277.6787817,11866315
2005/8/19,278.1128337,276.2828337,276.6628337,5503867
2005/8/22,278.7012254,270.5812254,271.2412254,6770015
2005/8/23,274.13756,268.51756,273.97756,5768291
2005/8/24,282.6388318,274.3388318,280.4588318,8545471
2005/8/25,280.3906042,276.3606042,278.9806042,4341060
2005/8/26,275.0345716,272.6745716,273.5945716,3711523
2005/8/29,287.6584859,280.7784859,286.9884859,5897714
2005/8/30,282.1115892,278.4815892,279.8715892,4747164
2005/8/31,284.0206778,279.8806778,281.5206778,4988305
2005/9/1,286.6440124,284.1440124,285.3940124,2707813
2005/9/2,283.3194783,279.7694783,281.7794783,3424285
2005/9/6,287.0957096,284.5057096,284.8157096,4194130
2005/9/7,290.5672163,280.3472163,289.9372163,7491338
2005/9/8,298.3658561,292.4458561,294.4758561,6611517
2005/9/9,290.4093314,287.8693314,290.3993314,4349922
2005/9/12,303.0651381,292.6451381,301.3851381,10360990
2005/9/13,305.5744401,296.2144401,301.7244401,10294660
2005/9/14,311.6257471,298.6457471,301.3457471,11251178
2005/9/15,302.8747058,294.0347058,298.7447058,15437031
2005/9/16,302.8881935,298.2581935,298.5881935,7525460
2005/9/19,300.2425762,294.9525762,298.0325762,5761078
2005/9/20,311.1399782,305.0699782,307.7499782,9297510
2005/9/21,313.1615748,305.3615748,311.3015748,10109696
2005/9/22,314.6073807,305.5573807,306.7573807,12953924
2005/9/23,309.9149896,305.2949896,308.0649896,8474667
2005/9/26,314.3199528,305.9299528,307.6499528,9881844
2005/9/27,316.8524344,311.8224344,312.3824344,6836197
2005/9/28,315.0557379,305.5557379,305.9557379,7995837
2005/9/29,308.2425698,303.6025698,307.1425698,5575000
2005/9/30,317.3925857,312.1825857,316.3525857,9102865
2005/10/3,316.681647,309.361647,315.251647,9131535
2005/10/4,316.8440464,306.3040464,306.5640464,9111933
2005/10/5,312.5087007,305.6087007,308.3187007,8277405
2005/10/6,305.3705763,300.9805763,303.6405763,7938823
2005/10/7,306.9729914,300.8429914,303.2929914,6716739
2005/10/10,306.4348925,300.7648925,302.2648925,5533883
2005/10/11,310.5314902,302.7414902,303.9814902,8499538
2005/10/12,300.2863971,292.0963971,294.0663971,9305751
2005/10/13,293.3564414,282.0364414,288.7964414,10514608
2005/10/14,291.8967013,284.2067013,287.8067013,8494703
2005/10/17,297.6534891,287.0134891,297.4534891,7515185
2005/10/18,299.2331216,294.0131216,294.5531216,7060183
2005/10/19,309.2846381,303.3746381,308.1146381,6992188
2005/10/20,309.190421,299.270421,301.260421,13857819
2005/10/21,339.6846177,326.2546177,333.1546177,22861076
2005/10/24,340.8054305,333.6954305,340.1554305,9396661
2005/10/25,338.5613383,334.0213383,338.0713383,6837893
2005/10/26,353.9657039,344.1557039,353.4057039,8890959
2005/10/27,348.656571,343.246571,344.626571,5117765
2005/10/28,357.7615396,353.8315396,356.9815396,5883921
2005/10/31,374.4787625,359.2387625,371.8687625,14296323
2005/11/1,379.6439273,364.7539273,375.1239273,16347364
2005/11/2,380.0493716,372.2193716,374.7293716,10510333
2005/11/3,383.0800243,377.8800243,382.4500243,7420212
2005/11/4,385.4917475,379.1517475,384.1317475,8808856
2005/11/7,396.9498046,391.6298046,394.5098046,9569561
2005/11/8,394.7116715,387.7016715,389.0216715,7885403
2005/11/9,381.4779078,371.2179078,372.3379078,10449858
2005/11/10,386.8748693,372.9548693,386.6248693,9078177
2005/11/11,389.5018578,381.4518578,383.0018578,7029256
2005/11/14,389.376191,382.686191,388.126191,7788044
2005/11/15,391.1428108,385.0928108,386.9428108,8610764
2005/11/16,392.65895,387.91895,391.95895,8649881
2005/11/17,395.3601234,391.0801234,395.0001234,9168235
2005/11/18,399.1358358,394.4858358,394.8458358,7001338
2005/11/21,402.9682244,386.4782244,402.3482244,10316727
2005/11/22,411.0881608,400.0081608,410.2481608,9587270
2005/11/23,415.387863,406.447863,413.527863,10038718
2005/11/25,422.1135701,418.6635701,421.9835701,4837147
2005/11/28,427.7917211,418.9917211,420.0317211,11007423
2005/11/29,421.2055752,396.9455752,398.3455752,21446134
2005/11/30,399.849847,386.959847,396.309847,15566620
2005/12/1,413.1655569,406.0155569,411.8155569,9728504
2005/12/2,419.408418,413.738418,417.578418,7519650
2005/12/5,417.397057,404.177057,405.747057,10249517
2005/12/6,410.5084185,395.7984185,398.6384185,15082107
2005/12/7,402.2756808,394.5856808,399.7956808,11651346
2005/12/8,406.7650906,398.7550906,406.7650906,8865973
2005/12/9,415.6041074,408.3841074,409.0241074,7632757
2005/12/12,405.4238289,400.1638289,402.8238289,6924107
2005/12/13,410.4897052,404.1297052,409.9797052,8121287
2005/12/14,411.1570695,406.9170695,410.3870695,6575332
2005/12/15,418.1670556,411.5270556,417.5770556,5999088
2005/12/16,425.1826631,415.4326631,422.8326631,16328212
2005/12/19,436.6016854,410.5016854,414.9916854,21899990
2005/12/20,427.3776982,419.8476982,424.9176982,10075860
2005/12/21,429.6417249,413.4917249,419.1117249,11191458
2005/12/22,429.133319,422.203319,428.313319,7507627
2005/12/23,430.1051529,426.3851529,428.5351529,4542821
2005/12/27,429.0183892,419.9183892,421.7983892,6684099
2005/12/28,419.3622258,412.8422258,418.2722258,7115221
2005/12/29,421.807546,412.247546,413.227546,6945060
2005/12/30,409.2577941,404.7877941,405.9077941,7573727
2006/1/3,428.9421914,411.4921914,428.5021914,13099955
2006/1/4,444.4261928,435.2161928,440.7061928,15263538
2006/1/5,449.8198997,439.7698997,449.5098997,10788308
2006/1/6,464.461461,447.201461,459.621461,17726058
2006/1/9,465.2016535,452.7416535,458.7016535,12751790
2006/1/10,469.6773174,461.4673174,469.1873174,9072143
2006/1/11,474.1006186,468.1706186,470.6206186,9006006
2006/1/12,474.0945839,460.6045839,462.7345839,10084996
2006/1/13,457.0405009,451.7605009,456.4005009,7634704
2006/1/17,460.1068007,452.7368007,457.3168007,8223828
2006/1/18,448.3430087,434.2330087,435.8930087,20443002
2006/1/19,444.755205,424.265205,427.715205,14512187
2006/1/20,438.435563,393.145563,397.865563,41114175
2006/1/23,423.0839627,400.4239627,422.1939627,22721935
2006/1/24,443.8686128,433.3986128,441.9486128,15414153
2006/1/25,452.8777699,427.8677699,431.6477699,18734341
2006/1/26,431.4748999,415.0448999,425.7548999,12878738
2006/1/27,435.4826029,426.2426029,430.7526029,8417359
2006/1/30,424.9662406,416.6862406,418.5062406,8557373
2006/1/31,431.2277918,415.5977918,424.2877918,22026942
2006/2/1,398.0471177,383.5671177,397.8271177,27090371
2006/2/2,398.220405,387.700405,387.760405,11766241
2006/2/3,390.3196662,368.9896662,377.9696662,18229210
2006/2/6,385.7050424,375.3650424,380.9050424,8908996
2006/2/7,374.5544084,354.2044084,358.7744084,16611759
2006/2/8,369.9045822,353.8845822,368.2945822,20773903
2006/2/9,366.5634497,348.2734497,350.9334497,11859581
2006/2/10,355.0491372,343.6891372,353.1591372,15222278
2006/2/13,341.9384557,333.2284557,337.0384557,19705604
2006/2/14,346.7220106,337.4320106,338.3520106,14603686
2006/2/15,338.1145659,329.9445659,334.4945659,12925159
2006/2/16,362.0861803,339.5761803,361.5461803,21264705
2006/2/17,363.0272877,354.5072877,359.6372877,14287775
2006/2/21,365.8884264,357.4584264,358.9384264,8661929
2006/2/22,360.4945214,355.4045214,357.0345214,6433569
2006/2/23,372.5032918,356.6532918,369.3332918,12551246
2006/2/24,379.3053772,372.7253772,376.6353772,6434978
2006/2/27,384.0519105,372.6319105,382.7319105,10210906
2006/2/28,396.2542824,337.2242824,361.3342824,39410718
2006/3/1,368.9206749,360.7706749,364.2706749,12007358
2006/3/2,377.6638181,358.7638181,373.0138181,18295041
2006/3/3,385.4072594,373.9272594,376.3472594,11941988
2006/3/6,382.041343,365.781343,366.741343,8895116
2006/3/7,360.0335122,349.7335122,356.0335122,10358467
2006/3/8,357.3927401,347.9027401,351.2427401,11718348
2006/3/9,353.0267832,335.9967832,337.4967832,13863300
2006/3/10,338.2915372,325.3415372,331.2915372,19280674
2006/3/13,344.319034,333.669034,335.279034,13600206
2006/3/14,343.8816654,324.1316654,342.6716654,18399027
2006/3/15,343.706939,331.936939,335.906939,12761860
2006/3/16,347.2222171,336.3722171,337.2422171,9991176
2006/3/17,335.7021517,328.8521517,333.7121517,8530868
2006/3/20,340.8638756,332.3138756,338.9638756,10389202
2006/3/21,345.7680401,333.1880401,334.0280401,9792015
2006/3/22,341.7786058,335.1786058,337.8986058,7547059
2006/3/23,335.996196,330.446196,332.136196,7384517
2006/3/24,360.4181021,352.8381021,356.1281021,15166947
2006/3/27,362.3662911,355.6562911,360.3462911,6982287
2006/3/28,372.7490311,366.0590311,372.0890311,8894106
2006/3/29,390.0114098,370.5214098,385.9914098,19012238
2006/3/30,385.6602497,375.7702497,380.6002497,14709385
2006/3/31,388.0981423,380.2581423,386.2281423,36485719
2006/4/3,385.3682377,380.8282377,382.5982377,8087094
2006/4/4,397.3824538,380.6224538,396.8224538,15702124
2006/4/5,406.0492202,394.2992202,399.4692202,13372273
2006/4/6,409.5596683,401.0996683,406.8496683,8592022
2006/4/7,409.0594555,400.2294555,402.3694555,6998529
2006/4/10,408.0921017,396.1721017,407.3021017,9280177
2006/4/11,418.198266,405.318266,408.758266,11081595
2006/4/12,402.0641142,395.9241142,399.6841142,5980225
2006/4/13,405.767503,396.507503,398.167503,6548460
2006/4/17,411.2521406,399.5921406,405.5721406,8239561
2006/4/18,399.8488099,391.5188099,394.2588099,8082403
2006/4/19,413.2312726,406.3212726,410.0912726,6769586
2006/4/20,409.1213134,401.3213134,408.1213134,12255525
2006/4/21,448.1194608,433.5694608,434.4994608,22515510
2006/4/24,442.3003972,434.1203972,438.1003972,8793159
2006/4/25,440.0631416,425.0231416,426.1831416,9547150
2006/4/26,429.6246785,423.1146785,425.5546785,7273213
2006/4/27,426.5719244,419.0519244,419.6919244,8306802
2006/4/28,416.9559764,407.5259764,409.1659764,7382063
2006/5/1,411.1408341,390.2508341,390.6008341,10324614
2006/5/2,396.7942335,382.7042335,389.1042335,13060420
2006/5/3,398.6182609,387.9982609,391.2882609,8060718
2006/5/4,394.4052239,387.7452239,390.2852239,4651391
2006/5/5,397.9395004,389.0395004,391.5595004,6040220
2006/5/8,389.2094776,382.1394776,386.8694776,5078924
2006/5/9,401.8696124,386.6196124,401.6696124,9129615
2006/5/10,408.4252952,398.5752952,399.6952952,6140579
2006/5/11,401.5688468,381.8388468,383.8588468,8883824
2006/5/12,383.0786529,371.7586529,372.3386529,10048767
2006/5/15,372.9353572,361.0353572,368.9853572,8569235
2006/5/16,371.2246278,364.2546278,365.6646278,6460739
2006/5/17,377.3114386,367.6914386,371.9714386,10600448
2006/5/18,381.6379493,370.5379493,370.8179493,5822701
2006/5/19,366.9373917,353.0073917,362.4573917,11375037
2006/5/22,366.1344642,358.3544642,364.0544642,8590747
2006/5/23,376.6869385,366.3669385,368.3869385,8938683
2006/5/24,374.8282279,362.9982279,372.6382279,9520985
2006/5/25,377.4772361,366.7872361,377.4672361,8145028
2006/5/26,383.3286907,377.4786907,378.7986907,3612500
2006/5/30,376.3473605,366.7973605,367.2873605,4264990
2006/5/31,374.388945,362.918945,367.958945,7931675
2006/6/1,378.6197586,367.2297586,378.2497586,6264495
2006/6/2,377.3973648,367.7673648,369.7573648,6350304
2006/6/5,379.8435709,372.5435709,372.8335709,5536213
2006/6/6,388.060773,374.360773,388.050773,10223324
2006/6/7,385.5895964,377.2295964,377.2395964,8911001
2006/6/8,388.3989898,372.7189898,387.4289898,10327062
2006/6/9,395.024547,384.944547,386.164547,6157051
2006/6/12,385.2656619,375.7756619,376.3156619,4999947
2006/6/13,386.1190425,377.2390425,385.6390425,7658019
2006/6/14,381.8979973,369.3179973,375.1879973,7745026
2006/6/15,390.6448141,381.3948141,389.3948141,6779560
2006/6/16,384.0904251,381.1604251,383.8604251,5298804
2006/6/19,385.2380913,377.4180913,378.5780913,7623205
2006/6/20,387.3504624,381.9904624,382.6504624,3999017
2006/6/21,402.3989869,388.1489869,400.5289869,8699902
2006/6/22,402.6076419,384.6076419,396.5576419,5898384
2006/6/23,402.0391638,393.0291638,397.1491638,5284788
2006/6/26,403.4237929,398.3737929,399.3437929,3501584
2006/6/27,399.3856958,392.3956958,393.7056958,4100018
2006/6/28,404.1995154,398.8495154,403.8295154,3695066
2006/6/29,408.8159461,396.4359461,408.4259461,6640331
2006/6/30,417.24482,410.24482,417.24482,6215168
2006/7/3,422.2893955,417.9693955,421.7193955,2110688
2006/7/5,419.3745948,412.2145948,418.0345948,4943210
2006/7/6,423.7246913,420.3246913,421.5346913,3647263
2006/7/7,419.5291934,407.5191934,412.0891934,6012262
2006/7/10,415.7619025,406.9119025,408.7319025,4408672
2006/7/11,421.2783318,409.2583318,420.7883318,5948613
2006/7/12,417.7323111,411.7223111,412.2423111,4863940
2006/7/13,414.8945061,403.3845061,405.3845061,6893236
2006/7/14,409.6533943,396.7733943,401.6633943,7535035
2006/7/17,405.3864018,398.1064018,402.2764018,5800278
2006/7/18,408.4713718,395.6413718,400.9513718,8520423
2006/7/19,400.4343439,393.9543439,398.2943439,8514709
2006/7/20,402.7729537,383.9929537,385.4529537,12520086
2006/7/21,391.6183299,377.5583299,389.9783299,11734045
2006/7/24,393.0219297,380.3419297,390.0319297,8064551
2006/7/25,386.3571834,378.8471834,384.4071834,5750051
