Date,High,Low,Close,Volume
2004/10/21,143.8461195,135.3361195,143.0961195,14565418
2004/10/22,171.7810267,155.6910267,164.0410267,36874814
2004/10/25,190.9229108,169.0429108,183.8929108,32730099
2004/10/26,191.949255,179.309255,181.109255,22280647
2004/10/27,184.7682224,177.0182224,181.2182224,13323367
2004/10/28,189.9988935,181.2088935,188.9088935,14822727
2004/10/29,196.5138366,187.1638366,187.2038366,21127695
2004/11/1,190.1775801,183.7775801,188.5375801,12181466
2004/11/2,191.3567,185.4467,186.9767,11335608
2004/11/3,200.195959,189.345959,190.265959,13866926
2004/11/4,182.5047465,175.4547465,176.8047465,14394418
2004/11/5,177.4630014,163.7130014,164.5130014,19788563
2004/11/8,170.3132981,164.2732981,167.4232981,11167844
2004/11/9,169.3483269,159.4183269,162.8483269,11028624
2004/11/10,170.4703053,164.2803053,165.8103053,10602202
2004/11/11,175.206735,159.026735,174.476735,14937912
2004/11/12,184.6543775,172.2543775,176.8543775,16740356
2004/11/15,178.7826127,169.2126127,175.3326127,11887192
2004/11/16,173.1671361,164.5271361,166.2371361,20885817
2004/11/17,171.1547142,162.6547142,166.1547142,18091629
2004/11/18,165.9623709,157.2723709,159.0823709,16610035
2004/11/19,161.0851371,157.6251371,160.5051371,8753498
2004/11/22,162.5979069,154.4079069,158.1979069,12357721
2004/11/23,170.554154,166.224154,167.244154,12384506
2004/11/24,167.8762508,163.1762508,165.4262508,15240825
2004/11/26,178.0328585,173.3228585,177.3928585,6463165
2004/11/29,178.8345097,173.3945097,176.9345097,10618194
2004/11/30,177.7700242,175.0200242,176.7500242,7659188
2004/12/1,177.5610978,174.6110978,175.0210978,7823434
2004/12/2,174.2042448,171.2442448,172.0942448,6241527
2004/12/3,177.8093434,174.3493434,177.1493434,5864867
2004/12/6,177.1528177,172.4728177,172.7428177,6248649
2004/12/7,166.2886376,160.6386376,161.5186376,6827257
2004/12/8,168.6619804,163.7119804,164.9619804,7490273
2004/12/9,172.1671044,167.1371044,172.0971044,7623749
2004/12/10,167.9178765,164.3278765,164.6878765,4279104
2004/12/13,172.9779295,169.2479295,170.2479295,4770603
2004/12/14,175.5709214,166.3509214,175.4409214,11036944
2004/12/15,173.8635098,169.8335098,172.9535098,11459672
2004/12/16,179.645066,175.105066,175.625066,8527957
2004/12/17,171.2778748,167.3278748,170.8578748,7336137
2004/12/20,184.2142607,177.6242607,180.7742607,9805675
2004/12/21,179.356855,174.876855,175.226855,5487826
2004/12/22,180.3365701,176.4965701,179.7865701,3864815
2004/12/23,183.4633925,180.8633925,182.7633925,3562862
2004/12/27,185.0258762,180.8258762,183.6358762,6102776
2004/12/28,193.5124449,190.9724449,192.7224449,4102564
2004/12/29,187.3951272,185.6551272,186.7751272,2623264
2004/12/30,195.4699814,189.0899814,194.8399814,5895092
2004/12/31,195.0310594,187.7110594,187.9410594,7649269
2005/1/3,199.9441673,191.7641673,199.0141673,15843140
2005/1/4,195.5858889,186.1358889,187.1558889,13749030
2005/1/5,191.3723789,186.7023789,187.9823789,8215853
2005/1/6,190.2597785,182.0797785,182.9097785,10349923
2005/1/7,187.4323322,181.9623322,187.0323322,9626371
2005/1/10,194.6028371,188.3328371,191.5628371,7511701
2005/1/11,194.482336,189.952336,190.312336,6911687
2005/1/12,186.1128886,180.6828886,185.5628886,8171869
2005/1/13,190.4637249,187.1237249,188.4037249,6804831
2005/1/14,192.2369847,186.3569847,192.1969847,9633617
2005/1/18,204.5876701,198.2276701,203.4676701,13123968
2005/1/19,198.5160407,189.9260407,190.5160407,11245330
2005/1/20,194.995682,190.745682,192.665682,8960843
2005/1/21,194.0155803,186.7755803,186.9355803,9227820
2005/1/24,188.7066349,179.6966349,180.0966349,14016836
2005/1/25,179.5900844,173.6400844,174.4700844,10652152
2005/1/26,188.4182888,178.1582888,188.2482888,12274220
2005/1/27,185.7341131,182.0741131,184.9541131,6605698
2005/1/28,187.8017924,179.4417924,183.4417924,12172811
2005/1/31,187.2919625,182.6519625,186.5519625,9585428
2005/2/1,196.5900445,190.5600445,191.8300445,18786422
2005/2/2,215.4624171,202.3224171,204.6224171,32772606
2005/2/3,208.6943127,201.1343127,206.1843127,12950874
2005/2/4,203.5461813,198.3961813,200.1561813,14786318
2005/2/7,199.7175183,188.8275183,189.3475183,12910051
2005/2/8,195.3360545,189.8460545,193.9560545,11460235
2005/2/9,201.5196297,189.3796297,191.4996297,17137907
2005/2/10,183.2210955,176.2610955,178.9910955,18944300
2005/2/11,190.0620509,183.8120509,185.1420509,13078667
2005/2/14,185.3405792,173.2605792,185.2505792,38535708
2005/2/15,193.1290468,186.3690468,188.5190468,25729018
2005/2/16,199.0243547,193.9943547,198.1043547,16491484
2005/2/17,199.2923997,196.3523997,197.4423997,10396801
2005/2/18,189.4433238,187.2633238,188.5533238,8457850
2005/2/22,198.0914149,189.5814149,190.5614149,13429381
2005/2/23,186.8468544,181.0268544,186.3168544,15546905
2005/2/24,181.7231036,174.1031036,180.7631036,25801701
2005/2/25,181.7619782,177.3519782,177.7119782,9941521
2005/2/28,182.9333472,178.9133472,181.0533472,7782265
2005/3/1,184.6537734,176.9037734,180.9637734,9290804
2005/3/2,186.4966664,183.1866664,184.0066664,7240481
2005/3/3,178.6035664,175.1635664,177.8635664,7576743
2005/3/4,186.7933955,184.6133955,185.4433955,6769244
2005/3/7,183.2122028,180.6422028,182.4222028,8616588
2005/3/8,184.9324061,180.0524061,180.2824061,8032712
2005/3/9,175.3750681,170.8850681,172.0750681,11339702
2005/3/10,177.4936704,173.6936704,176.2736704,10958100
2005/3/11,173.7740738,169.9740738,170.6240738,8005893
2005/3/14,169.7984533,163.9684533,166.3884533,11125052
2005/3/15,172.0416048,166.2516048,170.6516048,10377874
2005/3/16,169.5166472,165.9166472,166.5066472,7067732
2005/3/17,177.4938275,173.6538275,177.1438275,8226640
2005/3/18,178.8253304,176.7353304,178.4653304,7057249
2005/3/21,179.5171181,174.5971181,178.2271181,7444713
2005/3/22,174.2470459,170.1570459,170.9070459,5584792
2005/3/23,172.3353626,170.0653626,171.0753626,4837387
2005/3/24,172.0794765,170.4194765,170.4694765,3694221
2005/3/28,175.3431381,171.4931381,171.9631381,8706481
2005/3/29,176.2187554,171.0087554,172.5087554,6460147
2005/3/30,178.3951758,176.5451758,177.3951758,6223360
2005/3/31,178.552751,174.802751,177.672751,6713560
2005/4/1,177.9455557,174.9855557,175.0355557,6137134
2005/4/4,183.0879541,177.6079541,183.0579541,8025943
2005/4/5,185.1211895,182.4311895,183.4311895,8695965
2005/4/6,181.9558162,179.8858162,181.5258162,5215726
2005/4/7,194.4344424,188.4544424,193.5744424,9670555
2005/4/8,189.787347,186.137347,186.737347,5101194
2005/4/11,185.5840812,183.1040812,184.0140812,5399582
2005/4/12,192.0598462,187.0498462,191.5998462,7269836
2005/4/13,191.8622061,187.2722061,190.4722061,6525890
2005/4/14,191.1522939,186.8922939,188.2422939,6142072
2005/4/15,188.5353157,182.8553157,183.1953157,11533026
2005/4/18,184.0462372,179.6562372,183.1362372,6504506
2005/4/19,188.6974869,184.7274869,188.0974869,8403393
2005/4/20,197.9796972,193.3896972,195.5796972,15438492
2005/4/21,196.9015929,191.2215929,196.1215929,17747771
2005/4/22,218.2264499,208.4864499,210.0364499,33197713
2005/4/25,222.3194215,215.0994215,221.1094215,19803460
2005/4/26,212.4244887,208.7144887,209.1744887,17231943
2005/4/27,215.7227399,211.6127399,214.6527399,10258468
2005/4/28,219.3578188,214.9878188,216.7278188,8642205
2005/4/29,213.0118462,208.5818462,210.7618462,9138950
2005/5/2,221.5630062,218.0730062,220.1530062,9744266
2005/5/3,223.435275,216.605275,221.475275,17773744
2005/5/4,222.4739915,219.5939915,221.0939915,12082170
2005/5/5,223.4742752,220.7342752,221.8342752,7486026
2005/5/6,227.9137541,225.1337541,226.6837541,6711315
2005/5/9,223.5303243,220.4603243,221.0503243,5525395
2005/5/10,220.9470419,217.8670419,220.9470419,6314783
2005/5/11,224.0108332,219.9608332,223.3208332,11439980
2005/5/12,231.1705617,227.1405617,227.6605617,8901056
2005/5/13,230.2273042,226.4573042,228.3773042,7408102
2005/5/16,229.628261,226.578261,229.058261,5654465
2005/5/17,233.2874219,230.0374219,232.9674219,7796405
2005/5/18,238.0433832,231.5933832,237.2333832,12261676
2005/5/19,233.2921639,230.3921639,231.3021639,9713518
2005/5/20,237.3062989,235.2862989,237.2462989,8118208
2005/5/23,252.8899262,237.4999262,250.2399262,21347719
2005/5/24,255.7275687,243.7875687,246.2875687,29021518
2005/5/25,252.0217058,241.6717058,251.8517058,18007011
2005/5/26,253.9195811,248.4595811,249.3595811,13536872
2005/5/27,263.7732647,256.9732647,263.7232647,12139848
2005/5/31,274.3874886,265.3574886,273.2574886,22204833
2005/6/1,285.7538953,274.8838953,280.8638953,35141010
2005/6/2,281.8839847,276.7039847,280.0039847,17921483
2005/6/3,287.7753472,275.8853472,278.7353472,18761831
2005/6/6,285.0750743,273.1550743,282.2650743,22511320
2005/6/7,289.9877069,280.6977069,283.5177069,24309231
2005/6/8,284.9029263,269.7129263,271.2729263,25671710
2005/6/9,282.0629769,274.1229769,279.8729769,16415380
2005/6/10,286.6357983,279.3757983,281.8557983,12673367
2005/6/13,283.0736915,275.4036915,281.6336915,12802072
2005/6/14,275.318801,271.828801,272.428801,10090857
2005/6/15,274.6921602,264.8221602,272.1921602,20859477
2005/6/16,268.9937057,263.7637057,268.1337057,12432852
2005/6/17,273.060575,268.660575,273.060575,10416783
2005/6/20,285.327265,269.387265,284.357265,20972774
2005/6/21,288.1405787,282.8105787,285.6805787,15091753
2005/6/22,285.5649473,281.9149473,282.5449473,10423223
2005/6/23,292.4357766,284.1257766,287.3357766,14021357
2005/6/24,297.7556991,289.3356991,297.0056991,17759352
2005/6/27,304.1125527,293.5025527,303.7425527,17760562
2005/6/28,301.8303589,294.5803589,294.5803589,19010901
2005/6/29,299.439158,287.209158,287.779158,18256759
2005/6/30,294.983627,287.093627,290.203627,15067644
2005/7/1,291.963455,284.943455,286.973455,9204892
2005/7/5,287.9280494,282.1780494,287.6580494,7492152
2005/7/6,295.5430275,289.3230275,289.4630275,7969529
2005/7/7,293.9553127,286.6653127,293.6953127,10647755
2005/7/8,288.1624301,284.7124301,286.8924301,7410811
2005/7/11,293.1078349,287.5278349,289.8578349,8360717
2005/7/12,294.1895665,290.7195665,291.5695665,5845312
2005/7/13,293.1245992,285.9845992,292.7445992,11400854
2005/7/14,306.1570532,299.4770532,300.2970532,10663881
2005/7/15,295.4404641,291.8204641,293.2304641,8390464
2005/7/18,294.5642272,290.4142272,292.2042272,6174730
2005/7/19,308.0155774,299.4655774,307.5655774,12589252
2005/7/20,304.685113,293.875113,304.075113,14284650
2005/7/21,314.385282,307.795282,310.525282,19783283
2005/7/22,309.145759,296.225759,302.295759,23342736
2005/7/25,303.2036694,294.8736694,295.7636694,9651225
2005/7/26,292.434879,286.524879,290.524879,9776318
2005/7/27,293.541998,287.711998,292.241998,7193909
2005/7/28,289.0102552,284.8802552,285.1002552,5895465
2005/7/29,287.6636027,281.8136027,282.5836027,8335676
2005/8/1,282.6532771,278.2532771,281.7632771,5659372
2005/8/2,290.755638,282.355638,290.425638,7244794
2005/8/3,293.8789855,289.7589855,291.4589855,5907988
2005/8/4,289.7301033,285.9801033,288.4601033,5197660
2005/8/5,288.5628129,281.3628129,282.4028129,5925696
2005/8/8,290.2999967,285.1399967,285.8999967,4447474
2005/8/9,286.3471838,282.1771838,285.2371838,5767227
2005/8/10,290.5218796,283.0718796,283.8718796,6843837
2005/8/11,277.2458373,271.2858373,274.7158373,7484077
2005/8/12,281.9668438,273.4068438,281.4868438,6558202
2005/8/15,292.4764242,283.4764242,283.7064242,8145987
2005/8/16,282.8081815,278.3581815,280.6681815,7107827
2005/8/17,281.8136027,279.2436027,280.3436027,3836668
2005/8/18,274.8626637,269.3626637,274.3526637,11868743
2005/8/19,274.4041089,272.5741089,272.9541089,5491346
2005/8/22,280.7589515,272.6389515,273.2989515,6803359
2005/8/23,272.1801073,266.5601073,272.0201073,5807589
2005/8/24,276.4476329,268.1476329,274.2676329,8572934
2005/8/25,280.0766217,276.0466217,278.6666217,4350554
2005/8/26,284.9573949,282.5973949,283.5173949,3740948
2005/8/29,286.6373826,279.7573826,285.9673826,5851396
2005/8/30,286.7589174,283.1289174,284.5189174,4775546
2005/8/31,284.7906219,280.6506219,282.2906219,5025650
2005/9/1,286.4670155,283.9670155,285.2170155,2712088
2005/9/2,288.8751889,285.3251889,287.3351889,3420819
2005/9/6,281.2867017,278.6967017,279.0067017,4207652
2005/9/7,289.4323908,279.2123908,288.8023908,7481699
2005/9/8,293.3631708,287.4431708,289.4731708,6583068
2005/9/9,293.4584066,290.9184066,293.4484066,4366393
2005/9/12,306.1205485,295.7005485,304.4405485,10355137
2005/9/13,306.7163181,297.3563181,302.8663181,10267673
2005/9/14,307.385051,294.405051,297.105051,11229462
2005/9/15,297.3519201,288.5119201,293.2219201,15456632
2005/9/16,296.0121162,291.3821162,291.7121162,7537948
2005/9/19,298.4901288,293.2001288,296.2801288,5758084
2005/9/20,310.8906908,304.8206908,307.5006908,9342213
2005/9/21,310.2936397,302.4936397,308.4336397,10085132
2005/9/22,314.3320853,305.2820853,306.4820853,13005686
2005/9/23,307.8661925,303.2461925,306.0161925,8432241
2005/9/26,318.7379655,310.3479655,312.0679655,9876560
2005/9/27,316.3123547,311.2823547,311.8423547,6842951
2005/9/28,306.7243399,297.2243399,297.6243399,7980099
2005/9/29,307.2552818,302.6152818,306.1552818,5572370
2005/9/30,316.4225304,311.2125304,315.3825304,9146280
2005/10/3,317.2468495,309.9268495,315.8168495,9118690
2005/10/4,315.0789836,304.5389836,304.7989836,9136904
2005/10/5,314.6503831,307.7503831,310.4603831,8310857
2005/10/6,314.3140349,309.9240349,312.5840349,7984599
2005/10/7,309.6760692,303.5460692,305.9960692,6758979
2005/10/10,313.8771177,308.2071177,309.7071177,5564586
2005/10/11,302.983825,295.193825,296.433825,8526160
2005/10/12,307.1160021,298.9260021,300.8960021,9266513
2005/10/13,295.5043343,284.1843343,290.9443343,10565854
2005/10/14,296.6831607,288.9931607,292.5931607,8515909
2005/10/17,297.8494078,287.2094078,297.6494078,7528423
2005/10/18,302.2301725,297.0101725,297.5501725,7057381
2005/10/19,303.7305963,297.8205963,302.5605963,6972453
2005/10/20,302.1416094,292.2216094,294.2116094,13885713
2005/10/21,340.6542795,327.2242795,334.1242795,22869995
2005/10/24,348.1978312,341.0878312,347.5478312,9386840
2005/10/25,346.5563013,342.0163013,346.0663013,6825958
2005/10/26,346.6927686,336.8827686,346.1327686,8870949
2005/10/27,354.2782333,348.8682333,350.2482333,5099553
2005/10/28,350.9852764,347.0552764,350.2052764,5857737
2005/10/31,365.9526837,350.7126837,363.3426837,14306203
2005/11/1,381.2995395,366.4095395,376.7795395,16326021
2005/11/2,382.4209144,374.5909144,377.1009144,10537439
2005/11/3,386.4821049,381.2821049,385.8521049,7424387
2005/11/4,382.1708417,375.8308417,380.8108417,8787246
2005/11/7,391.0415668,385.7215668,388.6015668,9572783
2005/11/8,386.3681818,379.3581818,380.6781818,7856732
2005/11/9,388.0934277,377.8334277,378.9534277,10465395
2005/11/10,386.231372,372.311372,385.981372,9116954
2005/11/11,394.9843588,386.9343588,388.4843588,7029616
2005/11/14,394.1396989,387.4496989,392.8896989,7797431
2005/11/15,387.0267814,380.9767814,382.8267814,8606109
2005/11/16,389.7839001,385.0439001,389.0839001,8688748
2005/11/17,394.8089486,390.5289486,394.4489486,9204275
2005/11/18,400.8659238,396.2159238,396.5759238,7011559
2005/11/21,401.9603522,385.4703522,401.3403522,10284911
2005/11/22,413.7843536,402.7043536,412.9443536,9550743
2005/11/23,422.4932654,413.5532654,420.6332654,10066385
2005/11/25,420.5973952,417.1473952,420.4673952,4800263
2005/11/28,425.7254683,416.9254683,417.9654683,10975052
2005/11/29,423.0533574,398.7933574,400.1933574,21464530
2005/11/30,405.1950202,392.3050202,401.6550202,15576840
2005/12/1,414.1303827,406.9803827,412.7803827,9722451
2005/12/2,410.7164109,405.0464109,408.8864109,7495135
2005/12/5,408.170496,394.950496,396.520496,10249143
2005/12/6,409.2846302,394.5746302,397.4146302,15086606
2005/12/7,406.3667054,398.6767054,403.8867054,11636318
2005/12/8,401.8853199,393.8753199,401.8853199,8898115
2005/12/9,415.7654492,408.5454492,409.1854492,7625553
2005/12/12,414.6488118,409.3888118,412.0488118,6916602
2005/12/13,415.8791276,409.5191276,415.3691276,8119037
2005/12/14,412.7674957,408.5274957,411.9974957,6582715
2005/12/15,421.5603318,414.9203318,420.9703318,6045399
2005/12/16,431.4447504,421.6947504,429.0947504,16317660
2005/12/19,439.1893598,413.0893598,417.5793598,21929361
2005/12/20,431.79672,424.26672,429.33672,10054756
2005/12/21,430.979553,414.829553,420.449553,11201028
2005/12/22,426.4749657,419.5449657,425.6549657,7506720
2005/12/23,423.1041053,419.3841053,421.5341053,4540670
2005/12/27,422.2251108,413.1251108,415.0051108,6658488
2005/12/28,421.4905779,414.9705779,420.4005779,7104717
2005/12/29,421.0627255,411.5027255,412.4827255,6938573
2005/12/30,410.8351441,406.3651441,407.4851441,7569527
2006/1/3,429.8459247,412.3959247,429.4059247,13113423
2006/1/4,447.7124508,438.5024508,443.9924508,15253114
2006/1/5,450.3221727,440.2721727,450.0121727,10764047
2006/1/6,462.0440949,444.7840949,457.2040949,17708426
2006/1/9,471.7572326,459.2972326,465.2572326,12775482
2006/1/10,461.9405107,453.7305107,461.4505107,9092888
2006/1/11,468.6785822,462.7485822,465.1985822,8995690
2006/1/12,469.0255211,455.5355211,457.6655211,10075797
2006/1/13,462.5819964,457.3019964,461.9419964,7650010
2006/1/17,465.5850663,458.2150663,462.7950663,8269916
2006/1/18,447.8848848,433.7748848,435.4348848,20437137
2006/1/19,448.7293676,428.2393676,431.6893676,14489331
2006/1/20,432.9075973,387.6175973,392.3375973,41102905
2006/1/23,425.7627826,403.1027826,424.8727826,22732794
2006/1/24,438.2967225,427.8267225,436.3767225,15444139
2006/1/25,445.3032903,420.2932903,424.0732903,18721475
2006/1/26,432.2957278,415.8657278,426.5757278,12907980
2006/1/27,433.6139153,424.3739153,428.8839153,8415132
2006/1/30,425.9744181,417.6944181,419.5144181,8554316
2006/1/31,433.2351059,417.6051059,426.2951059,22039175
2006/2/1,397.6761622,383.1961622,397.4561622,27069623
2006/2/2,403.4237861,392.9037861,392.9637861,11783943
2006/2/3,387.4544258,366.1244258,375.1044258,18274300
2006/2/6,381.1956866,370.8556866,376.3956866,8922038
2006/2/7,377.5338211,357.1838211,361.7538211,16576365
2006/2/8,368.1930888,352.1730888,366.5830888,20771194
2006/2/9,373.5401848,355.2501848,357.9101848,11857937
2006/2/10,361.9233092,350.5633092,360.0333092,15181437
2006/2/13,345.4091301,336.6991301,340.5091301,19668932
2006/2/14,342.249901,332.959901,333.879901,14652862
2006/2/15,338.2763736,330.1063736,334.6563736,12936891
2006/2/16,364.7427723,342.2327723,364.2027723,21276160
2006/2/17,365.8292425,357.3092425,362.4392425,14295703
2006/2/21,371.1230005,362.6930005,364.1730005,8634131
2006/2/22,364.4496904,359.3596904,360.9896904,6427212
2006/2/23,380.1348048,364.2848048,376.9648048,12545117
2006/2/24,377.5429254,370.9629254,374.8729254,6470526
2006/2/27,385.3360154,373.9160154,384.0160154,10189106
2006/2/28,391.4408474,332.4108474,356.5208474,39395376
2006/3/1,363.6641772,355.5141772,359.0141772,12009747
2006/3/2,373.8573737,354.9573737,369.2073737,18279331
2006/3/3,385.3813159,373.9013159,376.3213159,11923771
2006/3/6,382.5449213,366.2849213,367.2449213,8935727
2006/3/7,361.1399304,350.8399304,357.1399304,10344530
2006/3/8,357.8749685,348.3849685,351.7249685,11725936
2006/3/9,358.4650023,341.4350023,342.9350023,13867171
2006/3/10,336.7684927,323.8184927,329.7684927,19273579
2006/3/13,338.3369669,327.6869669,329.2969669,13597073
2006/3/14,344.9262154,325.1762154,343.7162154,18418365
2006/3/15,342.7591759,330.9891759,334.9591759,12751147
2006/3/16,348.6024545,337.7524545,338.6224545,9996179
2006/3/17,335.3434764,328.4934764,333.3534764,8509368
2006/3/20,348.6936987,340.1436987,346.7936987,10405682
2006/3/21,347.8457768,335.2657768,336.1057768,9803495
2006/3/22,336.2976034,329.6976034,332.4176034,7588132
2006/3/23,338.858482,333.308482,334.998482,7418503
2006/3/24,362.7537974,355.1737974,358.4637974,15153290
2006/3/27,371.616082,364.906082,369.596082,6980722
2006/3/28,372.7553667,366.0653667,372.0953667,8914822
2006/3/29,391.0132552,371.5232552,386.9932552,19008695
2006/3/30,386.4493059,376.5593059,381.3893059,14700083
2006/3/31,389.9930423,382.1530423,388.1230423,36498562
2006/4/3,389.1625775,384.6225775,386.3925775,8076670
2006/4/4,401.4373521,384.6773521,400.8773521,15709704
2006/4/5,406.6760062,394.9260062,400.0960062,13378012
2006/4/6,408.1301514,399.6701514,405.4201514,8551196
2006/4/7,409.7483174,400.9183174,403.0583174,7011398
2006/4/10,407.6919754,395.7719754,406.9019754,9288111
2006/4/11,415.2837025,402.4037025,405.8437025,11077363
2006/4/12,408.4064046,402.2664046,406.0264046,5965856
2006/4/13,399.9452826,390.6852826,392.3452826,6545331
2006/4/17,409.8304558,398.1704558,404.1504558,8206016
2006/4/18,402.4563719,394.1263719,396.8663719,8137467
2006/4/19,409.2787949,402.3687949,406.1387949,6745896
2006/4/20,406.1435855,398.3435855,405.1435855,12252257
2006/4/21,441.0232063,426.4732063,427.4032063,22543614
2006/4/24,443.6189238,435.4389238,439.4189238,8821784
2006/4/25,437.9717326,422.9317326,424.0917326,9565705
2006/4/26,423.1748716,416.6648716,419.1048716,7239416
2006/4/27,418.2930683,410.7730683,411.4130683,8301002
2006/4/28,421.222534,411.792534,413.432534,7394943
2006/5/1,409.5592717,388.6692717,389.0192717,10319971
2006/5/2,394.3464564,380.2564564,386.6564564,13072488
2006/5/3,398.8912667,388.2712667,391.5612667,8024124
2006/5/4,389.3708885,382.7108885,385.2508885,4644059
2006/5/5,395.3362765,386.4362765,388.9562765,6034899
2006/5/8,391.5050466,384.4350466,389.1650466,5069898
2006/5/9,403.3854964,388.1354964,403.1854964,9118909
2006/5/10,410.5134811,400.6634811,401.7834811,6177933
2006/5/11,395.4355454,375.7055454,377.7255454,8878013
2006/5/12,377.0045664,365.6845664,366.2645664,10052153
2006/5/15,370.4932822,358.5932822,366.5432822,8574861
2006/5/16,370.4188259,363.4488259,364.8588259,6473718
2006/5/17,371.4165337,361.7965337,366.0765337,10602248
2006/5/18,373.9847546,362.8847546,363.1647546,5781736
2006/5/19,369.9611839,356.0311839,365.4811839,11344421
2006/5/22,364.1170276,356.3370276,362.0370276,8585683
2006/5/23,383.4886949,373.1686949,375.1886949,8929380
2006/5/24,381.1465506,369.3165506,378.9565506,9537615
2006/5/25,382.5791121,371.8891121,382.5691121,8165655
2006/5/26,382.0479257,376.1979257,377.5179257,3631688
2006/5/30,372.3878867,362.8378867,363.3278867,4265668
2006/5/31,373.103422,361.633422,366.673422,7944010
2006/6/1,374.4486172,363.0586172,374.0786172,6228439
2006/6/2,384.2662694,374.6362694,376.6262694,6379297
2006/6/5,373.3186901,366.0186901,366.3086901,5535015
2006/6/6,386.5423892,372.8423892,386.5323892,10237414
2006/6/7,388.3590996,379.9990996,380.0090996,8892889
2006/6/8,387.8981749,372.2181749,386.9281749,10338938
2006/6/9,390.4657544,380.3857544,381.6057544,6131290
2006/6/12,387.8317373,378.3417373,378.8817373,4977450
2006/6/13,378.3774059,369.4974059,377.8974059,7631872
2006/6/14,389.4367603,376.8567603,382.7267603,7748992
2006/6/15,389.6950374,380.4450374,388.4450374,6732897
2006/6/16,388.8298727,385.8998727,388.5998727,5291561
2006/6/19,387.2372295,379.4172295,380.5772295,7599606
2006/6/20,385.2693984,379.9093984,380.5693984,4030281
2006/6/21,401.9027299,387.6527299,400.0327299,8721453
2006/6/22,404.4637724,386.4637724,398.4137724,5899529
2006/6/23,405.6863145,396.6763145,400.7963145,5287862
2006/6/26,402.9864165,397.9364165,398.9064165,3541093
2006/6/27,398.2844409,391.2944409,392.6044409,4105212
2006/6/28,406.0418064,400.6918064,405.6718064,3670898
2006/6/29,414.8520657,402.4720657,414.4620657,6606144
2006/6/30,410.5101089,403.5101089,410.5101089,6203946
2006/7/3,423.3508546,419.0308546,422.7808546,2102401
2006/7/5,414.0593845,406.8993845,412.7193845,4962129
2006/7/6,424.6918558,421.2918558,422.5018558,3676010
2006/7/7,423.9453367,411.9353367,416.5053367,6029634
2006/7/10,419.9636349,411.1136349,412.9336349,4383420
2006/7/11,416.9045312,404.8845312,416.4145312,5923757
2006/7/12,421.8910979,415.8810979,416.4010979,4860124
2006/7/13,417.8781371,406.3681371,408.3681371,6894468
2006/7/14,411.0974832,398.2174832,403.1074832,7517523
2006/7/17,405.9124585,398.6324585,402.8024585,5789174
2006/7/18,408.7763401,395.9463401,401.2563401,8534011
2006/7/19,392.4970351,386.0170351,390.3570351,8463688
2006/7/20,402.945467,384.165467,385.625467,12525199
2006/7/21,390.8692312,376.8092312,389.2292312,11731525
